date,Ravi River,Shamkay Bhattian,Bahria Town School and College,Kot Arain,Jhedu Minor,Jinnah Sector LDA City,Institute of Southern Lahore,Badhwar,Ravi River,Khudpur,Bahria Town Marquee,"Barkat Ali MArket, Riwind Rd",Bakra Mandi Defence Road,Lahore Ring Road Kahna Interchange,Ahlu Rd,Mallian Road,Sultan Pur,Thathan Naulan,Model Baraz Chung,Bilal Town LDA Avenue,Wapda Town Phase 1,Pak-Arab Housing Scheme,Deo Kalan,Thethar Rd,Nizampura,Sharaqpur,Ravi River Katar Band South,General Bus Stand Thoker Niaz Baig,Johar Town Park,Pak Electron Limited (PEL) Walton Road,Khyaban-e-Jinnah Rd Sector G,Defence Raya Golf Resort Jamia Masjid,Qillah Sharief,Canal Upper Chenab,Shadhanwali Forest Reserve 2,Shahdiwal,Qasim Ali Shah Foundation Wahdat Road,Gulberg III Block C3,Allama Iqbal International Airport,Lahore School of Economics Shabbir Sharif Rd,Chak 22,West Minister Farmhouse,Katal Lahore-Jaranwala Rd,Burj Near Ravi River,Samanabad Town,Punjab Board of Investment & Trade PBIT,Al-Faisal Town,Paragon City,Chak 10,Budho Sharif,Burj Attari Stadium,Lahore Multan Motorway Interchange,Bund Road Khokhar Town,Shaheen Park Shad Bagh,Sue Wala Road Shalimar Housing Scheme,Lahore Medical and Dental College,Dhamoke Sheikhupura Rd,Pind Road Sheikhpura,Kala Shah Kaku,Kot Abdul Malik,Shahdara,Jhuggian Jodha,Sialkot Lahore Motorway,Natt Kalan
5/26/2021,3.1677024,3.4731193,3.6004512,3.730671,3.5326731,3.1222675,2.8360643,2.5799968,3.0477538,3.3176334,3.553141,3.675137,3.642313,3.3172219,2.83656,2.6431394,2.9138103,3.0645316,3.4954844,3.6495438,3.9673915,3.7445462,3.077909,2.5435383,2.8470883,2.997664,3.3698602,3.7813,4.0749598,4.2284703,3.4123585,2.7057574,2.7996404,2.905281,3.135182,3.708589,4.246435,4.286467,3.4761283,2.8894777,2.8284721,2.9516835,3.2737262,3.7502084,4.1281676,4.156,3.3353102,2.7384934,2.8084233,3.01299,3.4921176,3.935229,3.8628244,4.16733,3.3537807,2.5114226,2.8606775,3.0566316,3.573968,4.022697,3.957671,4.0512714,3.512978,2.9478703
5/25/2021,2.859759,3.0919619,3.1405334,3.2183423,3.0963411,2.6648595,2.5286283,2.4539943,2.5658658,2.778984,2.9313061,3.0699987,3.0428972,2.8141515,2.6364005,2.5636132,2.1216435,2.482864,2.8426988,3.0709975,3.1741662,3.1483266,2.937099,2.6235147,2.0467086,2.2257934,2.6783707,2.942421,3.204657,3.4810038,3.3974128,2.7445128,1.9078937,2.1012194,2.3549178,2.8232398,3.3411279,3.6487572,3.469021,2.850633,1.918098,2.0859153,2.3188932,2.769414,3.4964128,3.6597586,3.6415584,2.9764352,1.9902267,2.1388865,2.4643855,2.864653,3.4157476,3.761239,3.6514232,2.7837076,2.1184583,2.1948776,2.5583916,2.9390514,3.464298,3.7166948,3.5417893,3.032327
5/24/2021,2.8259013,3.1534116,3.3302336,3.212961,2.6795394,2.2159936,1.8562416,1.893804,2.5407257,2.9398024,3.2031448,3.1878088,2.7413988,2.5225804,2.0797765,1.8368175,2.286412,2.4842527,3.0560358,3.2005055,3.0503283,3.0333943,2.5743883,1.9633169,2.1479414,2.3948684,2.74079,3.032566,3.356674,3.485436,2.9533958,2.392671,2.188346,2.177332,2.471096,3.065206,3.453026,3.6775799,3.4386892,2.609867,2.1912,2.2231722,2.3185196,2.8904772,3.5717704,3.8009977,3.6825278,2.6679864,2.2656107,2.2357492,2.3937,2.8793194,3.5469215,3.7087028,3.806126,2.8167589,2.3706026,2.2546072,2.3783755,2.9255936,3.468322,3.6022153,3.5730336,3.1065705
5/23/2021,3.7481902,3.9949148,4.2115483,4.1362166,3.5275738,3.0184186,2.5492463,2.430967,3.5093918,3.76976,4.0715947,4.111961,3.6261477,3.166939,2.8118377,2.5474384,3.0789034,3.3717093,3.9026294,4.120032,3.9670177,3.6115954,3.1782064,2.4599142,3.074712,3.2095747,3.7586234,3.981738,4.497282,4.2119184,3.870475,2.8114598,2.9410472,3.0438695,3.336465,3.8359563,4.2478814,4.4253426,3.9460618,3.0812852,2.9075081,3.0877714,3.1184943,3.5717905,4.224553,4.4818044,4.021241,3.1367075,2.952216,3.0753098,3.124741,3.514091,4.2415895,4.1026955,3.9488878,2.9579644,3.121108,3.1267366,3.2139962,3.454858,3.9912796,4.122734,3.9507463,3.2316535
5/22/2021,3.8407924,4.2120647,4.433731,4.3759975,3.968586,3.3748782,3.007744,2.407311,3.6900668,3.9580827,4.3319745,4.552289,4.162414,3.521323,2.9762602,2.387012,3.3159282,3.6380377,4.2760663,4.55061,4.4844127,3.9957001,3.2550673,2.4938936,3.2973986,3.5287104,4.2251797,4.565703,4.8044596,4.5247893,3.7051702,2.8047674,3.245173,3.3856914,3.8894823,4.513181,4.792782,4.5448456,4.0051455,2.730635,3.2734146,3.552044,3.757022,4.2226562,4.708403,4.5617495,3.8114457,2.8743856,3.4132204,3.6630466,3.7739987,4.3203754,4.5853233,4.431282,3.8803859,3.0051253,3.5551972,3.6976008,3.8374255,4.277755,4.386282,4.280903,3.7936454,3.5074944
5/21/2021,2.0752344,2.2144458,1.9296479,1.6684294,1.6291288,1.6814263,1.1718111,1.120046,1.8236151,1.9406732,1.8330867,1.5814078,1.6006025,1.5360745,1.2335119,1.0257343,1.7012738,1.705757,1.7609639,1.7027307,1.7636425,1.6340723,1.2349925,0.8882389,1.6851336,1.7698035,1.8771111,1.7581507,1.9196243,1.7724276,1.4374163,1.1094991,1.6941798,1.6958976,1.921861,2.17852,2.1276813,1.9003599,1.5218436,1.1702163,1.7351873,1.7429149,1.8125637,1.9544433,2.156652,1.8447831,1.5511284,1.1512581,1.803988,1.6600322,1.7412758,1.9475209,2.0123978,1.8866193,1.4766306,1.2450879,1.8997082,1.5352987,1.6426911,1.8498265,1.9053509,1.6785078,1.4548924,1.1277523
5/20/2021,2.6985173,2.9085586,2.9479508,2.918459,2.9463978,3.1452048,2.6518369,2.45169,2.6826887,2.940548,3.0276985,2.9880993,3.1325996,3.000367,2.6416688,2.3827207,2.7008216,2.849218,3.0798724,3.1579518,3.4607217,3.3377903,2.8530133,2.4459112,2.7193644,2.8586977,3.1415377,3.4319382,4.014672,3.6345127,3.0605145,2.298874,2.8284976,2.77086,3.2335036,3.7107887,4.1674066,3.9033976,3.110187,2.3492882,2.8650308,2.9414992,3.3883824,3.8772433,4.376478,3.883582,2.876692,2.336061,3.0005121,3.238807,3.5055695,4.052984,4.2579446,3.740403,2.924102,2.389085,2.9917245,3.1150875,3.5179722,4.110325,4.0156074,3.7405198,2.9814968,2.5568905
5/19/2021,2.271194,2.330861,2.3168385,2.14859,1.9380429,2.007908,1.6045132,1.3232163,2.1916723,2.408648,2.3270106,2.1472054,2.029367,1.9929671,1.7134427,1.3397335,2.3601696,2.5206366,2.5182986,2.4304295,2.338005,2.1016252,1.5508745,1.2052051,2.5867932,2.5294898,2.5804474,2.6364498,2.630993,2.2095666,1.6794033,1.4461974,2.5347087,2.5865967,2.64609,2.6800714,2.7632875,2.3157651,1.6426259,1.3513349,2.754891,2.6528308,2.5377665,2.7695377,2.8523579,2.2953315,1.684371,1.5179541,2.7379935,2.6674151,2.6573772,2.8850012,2.8012009,2.4421368,1.940484,1.6818908,2.717154,2.6518145,2.5498066,2.782747,2.6505868,2.5036798,1.9195838,1.6073889
5/18/2021,2.3096306,2.546113,2.4221747,2.2768207,2.3514986,2.5597966,2.3383858,2.432949,2.1784966,2.210673,2.3823833,2.3798811,2.5507553,2.698539,2.5433578,2.4593747,2.1910162,2.1985443,2.4293022,2.68924,2.981122,3.12004,2.6937397,2.4390023,2.2994268,2.2681367,2.4391398,2.7728727,3.438846,3.240318,3.2049658,2.740687,2.4073365,2.3585815,2.538903,3.1195776,3.5158207,3.6605215,3.3656135,2.5528145,2.5566354,2.6730602,2.8821666,3.2773163,3.7327507,3.5994248,3.0629091,2.5662324,2.655283,2.8143847,3.2105849,3.5484896,3.7905881,3.561384,3.0888188,2.6260521,2.763119,2.9350672,3.2745135,3.5419464,3.7315822,3.602448,3.1575234,2.7491968
5/17/2021,3.0629568,3.1407552,3.3802505,3.1852353,3.0709543,3.184878,3.2590625,3.1550207,2.6818335,3.020834,3.2229097,3.420753,3.2599986,3.3953142,3.4041498,3.120378,2.6049507,2.708031,3.154913,3.4804854,3.5869627,3.7546177,3.4691532,3.0924635,2.5421717,2.5332088,3.013026,3.5163445,4.046841,3.9364228,3.6894817,3.0518205,2.7335923,2.71353,3.0395727,3.4084964,4.1050034,4.198185,3.8579004,3.2475097,2.9328456,3.0651202,3.267525,3.7290387,4.321457,4.2993164,3.9503443,3.2022448,3.046884,3.3904417,3.4609857,3.7654183,4.452116,4.3871155,4.138311,3.142093,3.1268637,3.322743,3.4532142,3.858454,4.1812215,4.4724336,3.925165,3.3096611
5/16/2021,2.1374793,2.3429718,2.6132843,3.012261,2.8717155,2.866356,2.9970713,3.1726418,2.1526623,2.1306503,2.5676394,2.7757878,3.0055454,3.0371702,2.9935315,3.3215368,2.0532448,2.130816,2.4974263,2.789539,3.1367795,3.2919085,3.2646232,3.6621523,1.9044209,2.054668,2.3995538,2.825896,3.1809928,3.5614703,3.7399564,3.638271,2.119462,2.0035224,2.1362822,2.6144607,3.3420563,3.8350608,3.8924022,3.4093847,2.218952,2.0605597,2.138708,2.7658012,3.510308,4.069521,3.8505273,3.3846242,2.179077,2.2065966,2.317621,3.0108464,3.6591744,4.0964837,3.9684103,3.152651,2.2611992,2.2045267,2.4076202,3.1773338,3.498233,3.9885793,3.798241,3.382135
